id,user_id,document_id,name,email,phone,fax,siren,activity,workforce,naf_code,website,billing_address,billing_city,billing_state,billing_country,billing_postalcode,shipping_address,shipping_city,shipping_state,shipping_country,shipping_postalcode,type,industry,description,created_by,is_active,created_at,updated_at,record_id,task,has_tasks,favorite,already_called,company_size,relationship
357,0,NULL,"Bouge TP",,0254796148,0254796282,48160088000019,"travaux publics",10,4312A,NULL,NULL,CONTRES,NULL,France,41700,NULL,CONTRES,NULL,France,41700,1,1,0254795380,2,1,"2021-11-29 19:36:00","2023-01-18 15:15:12",407,,non,NULL,1,Moyenne,2
359,0,0,"Bouillard et Casagrande",,0324721020,,,"travaux publics",0,,,"rte Novion Porcien",FAISSAULT,NULL,France,08270,"rte Novion Porcien",FAISSAULT,NULL,France,08270,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",409,,non,0,NULL,,0
360,0,NULL,"Boulme Regis",,0247960333,NULL,80756069300010,"travaux publics",1,4312A,NULL,"les Biaunes",NULL,NULL,France,37130,"les Biaunes",NULL,NULL,France,37130,1,1,NULL,2,1,"2021-11-29 19:36:00","2023-02-28 09:06:36",410,,non,NULL,0,Petite,1
361,0,0,"Boulmier Christian (SARL)",,0238584365,NULL,38403747900019,"travaux publics",6,4312A,sarlboulmier.com,"16 r des Comtesses","CHATEAUNEUF SUR LOIRE",NULL,France,45110,"16 r des Comtesses","CHATEAUNEUF SUR LOIRE",NULL,France,45110,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-06-01 14:01:52",411,,non,NULL,2,Petite,0
362,0,0,"BOULOGNE (Entreprise)",,0325052016,0325052915,51708019800024,"exploitant carrieres",10,0812Z,,"rte Moeslains","SAINT DIZIER",NULL,France,52100,"rte Moeslains","SAINT DIZIER",NULL,France,52100,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",413,,non,0,NULL,,0
363,0,0,"Bouquet (SARL)",,0254240667,0254240004,32909576400018,"CONSTRUCTIONS METALLIQUES",10,2511Z,,"35 r Verneuil","PECHEREAU (LE)",NULL,France,36200,"35 r Verneuil","PECHEREAU (LE)",NULL,France,36200,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",414,,non,0,NULL,,0
367,0,0,"À TRAITER",,0325321979,0325321858,33760635400013,"exploitant carrieres",20,4221Z,www.boureau.fr,"ham Bellevue","CHAMARANDES CHOIGNES",NULL,France,52000,"ham Bellevue","CHAMARANDES CHOIGNES",NULL,France,52000,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",418,,non,0,NULL,,0
368,0,0,"À TRAITER",,0325321979,0325321858,33760635400013,"travaux publics",20,4221Z,www.boureau.fr,"ham Bellevue",,NULL,France,52000,"ham Bellevue",,NULL,France,52000,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",419,,non,0,NULL,,0
369,0,0,"À TRAITER",,0325321979,0325321858,33760635400013,"travaux publics",20,4221Z,www.boureau.fr,"ham Bellevue","CHAMARANDES CHOIGNES",NULL,France,52000,"ham Bellevue","CHAMARANDES CHOIGNES",NULL,France,52000,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",420,,non,0,NULL,,0
370,0,NULL,"Bourgeois Claude",,0238948282,NULL,33301199700025,"travaux publics",6,0161Z,www.eta-claude-bourgeois.com,"Les Ruez",NULL,NULL,France,45260,"Les Ruez",NULL,NULL,France,45260,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-10-26 15:07:04",421,,non,NULL,1,Moyenne,1
371,0,0,"Bourgeois Patrick",,0238364197,0238363538,34496474700010,"travaux publics",3,4312A,www.etang-bourgeois.com,"r Villemurlin",NULL,NULL,France,45600,"r Villemurlin",NULL,NULL,France,45600,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-06-20 09:37:22",422,,non,NULL,2,Petite,0
374,0,0,"À TRAITER",Contact@bourgesbennes.com,0248241384,0959955986,41339821500017,"travaux publics",1,7712Z,http://www.bourgesbennes.com,,BOURGES,NULL,France,18000,,BOURGES,NULL,France,18000,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",425,,non,0,NULL,,0
375,0,0,"Bourges Couverture",,0248202962,,48825303000016,charpentes,1,4391B,www.bourges-couverture.fr,"139 r Louis Mallet",BOURGES,NULL,France,18000,"139 r Louis Mallet",BOURGES,NULL,France,18000,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",426,,non,0,NULL,,0
376,0,NULL,"Bournand et Fils",,0247260840,0247261112,38826768400016,"travaux publics",20,0161Z,NULL,NULL,VILLEPERDUE,NULL,France,37260,NULL,VILLEPERDUE,NULL,France,37260,1,1,NULL,2,1,"2021-11-29 19:36:00","2023-01-10 15:20:57",427,,non,NULL,1,Moyenne,2
378,0,0,"BOUSSAT TRAVAUX PUBLICS",,0325431639,,,"travaux publics",0,,www.terrassement-boussat.com,"6 r Saint Remeau le Jard","AIX EN OTHE",NULL,France,10160,"6 r Saint Remeau le Jard","AIX EN OTHE",NULL,France,10160,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",429,,non,0,NULL,,0
379,0,0,"Boussiquet (SAS)",,0247934747,0247983233,39469594400014,charpentes,50,4391A,www.boussiquet.fr,"10 r Emile de la Taille",CHINON,NULL,France,37500,"10 r Emile de la Taille",CHINON,NULL,France,37500,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",430,,non,0,NULL,,0
381,0,0,"Boutin Jean-Michel",,0247302676,NULL,35318114200012,"travaux publics",1,0111Z,NULL,"2 lieu-dit Paradis","CROIX EN TOURAINE (LA)",NULL,France,37150,"2 lieu-dit Paradis","CROIX EN TOURAINE (LA)",NULL,France,37150,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-05-23 08:18:54",432,,non,NULL,0,Petite,0
383,0,0,"À TRAITER",,0235752503,0235767006,40449047600037,"travaux publics",20,4311Z,,"r Canadiens",,NULL,France,76520,"r Canadiens",,NULL,France,76520,1,1,"Ne vend jamais",0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",434,,non,0,NULL,,0
385,0,0,"Bouygues Energies & Services (ETDE)",,0248726422,0248726428,NULL,"travaux publics",0,NULL,NULL,NULL,"BELLEVILLE SUR LOIRE",NULL,France,18240,NULL,"BELLEVILLE SUR LOIRE",NULL,France,18240,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-04-07 13:48:39",436,,non,NULL,0,"Très grosse",0
386,0,0,"Bouygues Energies & Services (ETDE)",,0357637369,,,"travaux publics",0,,,,"VIVIER AU COURT",NULL,France,08440,,"VIVIER AU COURT",NULL,France,08440,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",437,,non,0,NULL,,0
389,0,0,"Bouygues Energies & Services (ETDE)",,0278621673,NULL,77566487303552,"travaux publics",10,4222Z,NULL,NULL,ORLEANS,NULL,France,45100,NULL,ORLEANS,NULL,France,45100,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-06-01 13:30:51",441,,non,NULL,0,"Très grosse",0
390,0,NULL,"Bouygues Energies & Services (ETDE)",,0278620480,0247588851,77566487301788,"travaux publics",20,4321A,NULL,"Z.i Grand Clos",AVOINE,NULL,France,37420,"Z.i Grand Clos",AVOINE,NULL,France,37420,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-10-18 12:49:54",442,,non,NULL,1,"Très grosse",NULL
391,0,0,"À TRAITER",,0236186026,0248591141,44535328700011,"travaux publics",10,4399D,,,"DUN SUR AURON",NULL,France,18130,,"DUN SUR AURON",NULL,France,18130,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",444,,non,0,NULL,,0
393,0,0,"BR Entreprise (Baptiste Robert Entreprise)",,0326663133,,48919145200015,"travaux publics",1,4312A,www.brentreprise.com,"25 r Chanteraine",CUPERLY,NULL,France,51400,"25 r Chanteraine",CUPERLY,NULL,France,51400,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",446,,non,0,NULL,,0
394,0,0,"À TRAITER",,0238806071,0238806071,50430749700017,"travaux publics",3,4312A,,"13 r Grolle",,NULL,France,45380,"13 r Grolle",,NULL,France,45380,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",447,,non,0,NULL,,0
395,0,NULL,"BRANGER TRAVAUX PUBLICS",,0248515005,NULL,38784054900019,"travaux publics",1,4312A,NULL,"la Fontaine Claire","VIGNOUX SUR BARANGEON",NULL,France,18500,"la Fontaine Claire","VIGNOUX SUR BARANGEON",NULL,France,18500,1,1,NULL,2,1,"2021-11-29 19:36:00","2023-02-27 19:50:46",449,,non,NULL,1,Petite,1
396,0,0,"Brasseur Demolition",,0326872205,,42976984700022,"travaux publics",20,4312A,,,ORMES,NULL,France,51370,,ORMES,NULL,France,51370,1,1,0326869357,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",450,,non,0,NULL,,0
397,0,0,"Brazier (SARL)",,0326700123,0326700575,40864867300015,"travaux publics",6,3832Z,,"rte Bussy",SUIPPES,NULL,France,51600,"rte Bussy",SUIPPES,NULL,France,51600,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",452,,non,0,NULL,,0
398,0,0,"À TRAITER",,0247530906,0247678078,51021832400018,charpentes,3,4391A,www.brechard-stephane.fr,"3 all Louis Neel ZAE Carrefour en Touraine",,NULL,France,37510,"3 all Louis Neel ZAE Carrefour en Touraine",,NULL,France,37510,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",453,,non,0,NULL,,0
399,0,0,"À TRAITER",,0248503098,,79189190600012,"travaux publics",1,4312A,,,BRECY,NULL,France,18220,,BRECY,NULL,France,18220,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",454,,non,0,NULL,,0
400,0,0,"Bredon Menuiserie Charpente Couverture (B.M.C.C)",,0254891212,0254891219,39847054200018,charpentes,10,4332A,www.bmcc.fr,"13 r Condorcet","SAINT OUEN",NULL,France,41100,"13 r Condorcet","SAINT OUEN",NULL,France,41100,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",455,,non,0,NULL,,0
404,0,NULL,"Brenne Terrassement (Eurl)",,0254270210,NULL,50494525400028,"travaux publics",1,4312A,NULL,"Les Maisons Neuves",NULL,NULL,France,36330,"Les Maisons Neuves",NULL,NULL,France,36330,1,1,0961001781,2,1,"2021-11-29 19:36:00","2023-02-28 08:52:06",459,,non,NULL,1,Petite,1
405,0,0,"BRETEL SARL",,0232301739,,50172926300019,"travaux publics",1,4312A,www.breteladrien.com,"hameau les Hautes Terres","MADELEINE DE NONANCOURT",NULL,France,27320,"hameau les Hautes Terres","MADELEINE DE NONANCOURT",NULL,France,27320,1,1,"ne vend pas de materiel",2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",460,,non,0,NULL,,0
406,0,NULL,"Breton Bruno (EURL)",,0247889071,NULL,43443915400023,"travaux publics",1,4312A,NULL,"13 r Mariotte",NULL,NULL,France,37100,"13 r Mariotte",NULL,NULL,France,37100,1,1,NULL,2,1,"2021-11-29 19:36:00","2023-02-28 09:03:45",461,,non,NULL,2,Petite,3
407,0,NULL,"Breton Gilles",,0237345179,NULL,77513597300029,"travaux publics",1,4312A,NULL,"77 r Pasteur",LUISANT,NULL,France,28600,"77 r Pasteur",LUISANT,NULL,France,28600,1,1,NULL,2,1,"2021-11-29 19:36:00","2023-02-27 20:27:45",463,,non,NULL,1,Petite,1
408,0,0,"À TRAITER",,0237991179,0237990016,43462131400013,"CONSTRUCTIONS METALLIQUES",50,2511Z,www.briand-gerard.fr,"17 r Pasteur",VOVES,NULL,France,28150,"17 r Pasteur",VOVES,NULL,France,28150,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",464,,non,0,NULL,,0
409,0,0,"À TRAITER",,0237991179,,43462131400013,"CONSTRUCTIONS METALLIQUES",50,2511Z,,"17 r Pasteur, Voves","VILLAGES VOVEENS (LES)",NULL,France,28150,"17 r Pasteur, Voves","VILLAGES VOVEENS (LES)",NULL,France,28150,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",465,,non,0,NULL,,0
410,0,0,"Brico E.Leclerc",,0325721621,,,"materiel de construction",0,,,,"SAINT PARRES AUX TERTRES",NULL,France,10410,,"SAINT PARRES AUX TERTRES",NULL,France,10410,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",466,,non,0,NULL,,0
411,0,0,"Brico E.Leclerc",,0325725151,,42478718200015,"materiel de construction",20,4752B,,,"BARBEREY SAINT SULPICE",NULL,France,10600,,"BARBEREY SAINT SULPICE",NULL,France,10600,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",467,,non,0,NULL,,0
413,0,0,Bricoman,,0238985288,0238987788,42080992300188,"materiel de construction",20,4752B,https://www.bricoman.fr/nos-magasins/magasin-montargis-amilly.html,,AMILLY,NULL,France,45200,,AMILLY,NULL,France,45200,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",469,,non,0,NULL,,0
415,0,0,"À TRAITER",,0326412632,,40367035900013,"materiel de construction",10,4752B,,,"VITRY LE FRANCOIS",NULL,France,51300,,"VITRY LE FRANCOIS",NULL,France,51300,1,1,"No Prospect",0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",471,,non,0,NULL,,0
416,0,0,"À TRAITER",,0246880422,0248745807,,"materiel de construction",0,,www.bricomarche-sancoins.fr,"rte La Guerche sur l'Aubois",SANCOINS,NULL,France,18600,"rte La Guerche sur l'Aubois",SANCOINS,NULL,France,18600,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",472,,non,0,NULL,,0
417,0,0,"À TRAITER",,0254060877,0254060981,34984435700013,"materiel de construction",20,4752B,magasins.bricomarche.com/minisite/magasin-bricomarche/20223,"r Ajoncs","MAGNY (LE)",NULL,France,36400,"r Ajoncs","MAGNY (LE)",NULL,France,36400,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",473,,non,0,NULL,,0
418,0,0,"À TRAITER",,0247918787,,79879803900029,"materiel de construction",1,4778C,www.bricomarche.com/,"24 rte Vauzelles",LOCHES,NULL,France,37600,"24 rte Vauzelles",LOCHES,NULL,France,37600,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",474,,non,0,NULL,,0
419,0,0,"À TRAITER",,0247304223,0247575320,34005941900010,"materiel de construction",20,4752B,,,,NULL,France,37530,,,NULL,France,37530,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",475,,non,0,NULL,,0
420,0,0,"À TRAITER",,0247451149,,44395119900027,"materiel de construction",20,4752B,,Fougerolles,"VILLE AUX DAMES (LA)",NULL,France,37700,Fougerolles,"VILLE AUX DAMES (LA)",NULL,France,37700,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",476,,non,0,NULL,,0
421,0,0,"À TRAITER",,0247235424,0247235408,37936056300025,"materiel de construction",20,4752B,www.bricomarche.com,"42 av 11 Novembre",,NULL,France,37150,"42 av 11 Novembre",,NULL,France,37150,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",477,,non,0,NULL,,0
422,0,0,"À TRAITER",,0248582812,,35248762300014,"materiel de construction",10,4752B,magasins.bricomarche.com/minisite/points-de-vente/magasin-bricolage/Aubigny%20sur%20Nere/20260,"av de Paris",,NULL,France,18700,"av de Paris",,NULL,France,18700,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",478,,non,0,NULL,,0
423,0,0,"À TRAITER",,0247296635,0247569689,31403714400065,"materiel de construction",20,4752B,,"r Petit Versailles",,NULL,France,37110,"r Petit Versailles",,NULL,France,37110,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",479,,non,0,NULL,,0
424,0,0,"À TRAITER",,0254022222,0254022224,48105654700013,"materiel de construction",20,4752B,www.bricomarche-chatillonsurindre.com,,,NULL,France,36700,,,NULL,France,36700,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",480,,non,0,NULL,,0
426,0,0,"Brie Champagne Industrie (SARL)",,0326811614,,45129165200043,"CONSTRUCTIONS METALLIQUES",3,2511Z,,"7 r Canonnade",VAUCHAMPS,NULL,France,51210,"7 r Canonnade",VAUCHAMPS,NULL,France,51210,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",482,,non,0,NULL,,0
427,0,0,"Brisard Bernard et Fils (SA)",,0384652598,0384651947,32489542400020,"CONSTRUCTIONS METALLIQUES",50,2511Z,www.brisardsa.com,"r Gray",,NULL,France,70100,"r Gray",,NULL,France,70100,1,1,reprise,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",483,,non,0,NULL,,0
428,0,0,"Brisard Nogues",,0963688836,0247574479,,"CONSTRUCTIONS METALLIQUES",0,,www.brisard-valdeloir.com,"14 r Rouget de Lisle",AMBOISE,NULL,France,37400,"14 r Rouget de Lisle",AMBOISE,NULL,France,37400,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",484,,non,0,NULL,,0
429,0,0,"Brisard Val De Loir AXEEL GROUP",,0963688836,,,"CONSTRUCTIONS METALLIQUES",0,,www.brisard-valdeloir.com,"14 r Rouget de Lisle",AMBOISE,NULL,France,37400,"14 r Rouget de Lisle",AMBOISE,NULL,France,37400,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",485,,non,0,NULL,,0
430,0,0,"Brisard Val De Loir AXEEL GROUP",,0237450990,0237456575,40076194600013,"CONSTRUCTIONS METALLIQUES",20,2511Z,www.brisard-valdeloir.com,"lieu dit Vaumigny","SAINT DENIS LES PONTS",NULL,France,28200,"lieu dit Vaumigny","SAINT DENIS LES PONTS",NULL,France,28200,1,1,0963688836,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",486,,non,0,NULL,,0
431,0,0,"À TRAITER",,0555305700,0555061413,40040719300012,"CONSTRUCTIONS METALLIQUES",20,2511Z,www.brisard-noguesfeytiat.com,,FEYTIAT,NULL,France,87220,,FEYTIAT,NULL,France,87220,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",487,,non,0,NULL,,0
432,0,0,BRM,,0325731973,,,"travaux publics",0,,www.brm.fr,"14 r Gare",,NULL,France,10800,"14 r Gare",,NULL,France,10800,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",488,,non,0,NULL,,0
433,0,0,Brochard,,0248678190,0248674753,57372136200099,"materiel de construction",10,4673A,,,BOURGES,NULL,France,18000,,BOURGES,NULL,France,18000,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",489,,non,0,NULL,,0
434,0,0,"Brochard (SAS)",,0238671031,,57372136200081,"materiel de construction",6,4673A,,"35 r Iris","POILLY LEZ GIEN",NULL,France,45500,"35 r Iris","POILLY LEZ GIEN",NULL,France,45500,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",490,,non,0,NULL,,0
435,0,NULL,"Brosse (SARL)",,0237970683,NULL,45282874200018,"travaux publics",1,4312A,NULL,"lieu-dit La Beaume",NULL,NULL,France,28290,"lieu-dit La Beaume",NULL,NULL,France,28290,1,1,NULL,2,1,"2021-11-29 19:36:00","2023-02-27 20:12:38",491,,non,NULL,2,Petite,1
436,0,0,"Brugger Pierre (EURL)",,0238641025,0238641189,45237941500014,"travaux publics",3,8130Z,www.forage-deau-brugger.fr,"740 r Coq",NULL,NULL,France,45160,"740 r Coq",NULL,NULL,France,45160,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-06-10 08:49:51",492,,non,NULL,1,Petite,0
437,0,0,"Brugnon (Sarl)",,0326568020,,52110331700025,"travaux publics",3,4312A,,"13 r Ay, Mareuil Sur Ay",,NULL,France,51160,"13 r Ay, Mareuil Sur Ay",,NULL,France,51160,1,1,0967778020,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",493,,non,0,NULL,,0
438,0,0,"Brun Christophe (SARL)",,0254796499,,52014757000011,charpentes,3,4391A,,"26 rte Feings",OISLY,NULL,France,41700,"26 rte Feings",OISLY,NULL,France,41700,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",494,,non,0,NULL,,0
439,0,NULL,"Brunel Forage Horizontal",,0248704316,0248690015,31833207900025,"travaux publics",10,4313Z,NULL,NULL,"SAINT GERMAIN DU PUY",NULL,France,18390,NULL,"SAINT GERMAIN DU PUY",NULL,France,18390,1,1,0248025381,2,1,"2021-11-29 19:36:00","2023-02-27 19:48:43",495,,non,NULL,2,Petite,1
440,0,0,"Brunet TP (SARL)",,0247555292,0247556478,NULL,"travaux publics",0,NULL,www.brunet-tp.fr,"L'Aqueduc Villeronde",NULL,NULL,France,37230,"L'Aqueduc Villeronde",NULL,NULL,France,37230,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-05-24 09:37:26",498,,non,NULL,0,Petite,0
443,0,0,"À TRAITER",,0325734263,,,"travaux publics",0,,,"7 r Barbes D'Or",,NULL,France,10260,"7 r Barbes D'Or",,NULL,France,10260,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",503,,non,0,NULL,,0
444,0,0,"BTPE (Bobier Travaux Publics Environnement)",,0247679661,0247670422,44408567400018,"travaux publics",6,4312A,www.btpme-bobier-travaux-publics.fr,"53 Bis r Chataigneraie",NULL,NULL,France,37510,"53 Bis r Chataigneraie",NULL,NULL,France,37510,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-05-24 09:51:42",504,,non,NULL,0,Petite,0
445,0,0,BTPME,,0247679661,0247670422,44408567400018,"travaux publics",6,4312A,www.btpme-bobier-travaux-publics.fr,NULL,NULL,NULL,France,37510,NULL,NULL,NULL,France,37510,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-05-24 09:56:01",505,,non,NULL,0,Petite,0
446,0,0,"BTS Boucton",,0326976071,,,"travaux publics",0,,,"7 r Venicourt","ARCIS LE PONSART",NULL,France,51170,"7 r Venicourt","ARCIS LE PONSART",NULL,France,51170,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",506,,non,0,NULL,,0
447,0,0,BUGEAUD,,0555631031,0555637351,34165091900010,"CONSTRUCTIONS METALLIQUES",10,4332B,,"4 r Pascal","SOUTERRAINE (LA)",NULL,France,23300,"4 r Pascal","SOUTERRAINE (LA)",NULL,France,23300,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",507,,non,0,NULL,,0
448,0,0,"Bureau Thierry",,0254725385,NULL,NULL,"travaux publics",0,4312A,NULL,"la Bluetterie",NULL,NULL,France,41800,"la Bluetterie",NULL,NULL,France,41800,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-05-31 14:47:22",508,,non,NULL,0,Petite,0
449,0,0,"Bureau TP (SARL)",,0254725385,NULL,NULL,"travaux publics",0,NULL,NULL,"La Bluetterie",NULL,NULL,France,41800,"La Bluetterie",NULL,NULL,France,41800,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-05-31 14:51:49",509,,non,NULL,0,Petite,0
450,0,0,"Buson Roger",,0254589964,,44195936800024,charpentes,1,4391B,www.buson-roger-charpente-couverture.com/,"2 r Bergevin",BLOIS,NULL,France,41000,"2 r Bergevin",BLOIS,NULL,France,41000,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",510,,non,0,NULL,,0
451,0,0,"Busser Jan",,0247942108,0247943058,81192151900013,"travaux publics",3,4312A,NULL,"2 le Four au Noir","CERE LA RONDE",NULL,France,37460,"2 le Four au Noir","CERE LA RONDE",NULL,France,37460,1,1,NULL,2,1,"2021-11-29 19:36:00","2022-05-24 13:34:00",511,,non,NULL,2,Petite,0
452,0,0,"BVL EXPO",,0237450990,,48165235200016,"CONSTRUCTIONS METALLIQUES",1,4690Z,,"lieu-dit Vaumigny","SAINT DENIS LES PONTS",NULL,France,28200,"lieu-dit Vaumigny","SAINT DENIS LES PONTS",NULL,France,28200,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",512,,non,0,NULL,,0
453,0,0,"C . M . A . (S.A.S.)",,0247596799,0247596798,56480122300178,"materiel de construction",6,4673A,www.groupechavigny.fr,"la Bonne Dame",LIGUEIL,NULL,France,37240,"la Bonne Dame",LIGUEIL,NULL,France,37240,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",513,,non,0,NULL,,0
454,0,0,"C.D.M (SA)",,0325712071,0325493618,55288088200030,"materiel de construction",20,4673A,www.materiaux-construction-cdm.fr,,BUCHERES,NULL,France,10800,,BUCHERES,NULL,France,10800,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",514,,non,0,NULL,,0
455,0,0,C.D.M.,,0325712071,0325493618,55288088200030,"materiel de construction",20,4673A,www.materiaux-construction-cdm.fr,,,NULL,France,10800,,,NULL,France,10800,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",515,,non,0,NULL,,0
456,0,NULL,"C.D.S.T.P. (Carlos Dos Santos Travaux Publics)",,0248240711,NULL,43417266400048,"travaux publics",1,4312A,NULL,"8 all Tour",NULL,NULL,France,18230,"8 all Tour",NULL,NULL,France,18230,1,1,NULL,2,1,"2021-11-29 19:36:00","2023-02-27 19:43:19",516,,non,NULL,1,Petite,1
457,0,0,"C.M.A. (S.A.S.)",,0254320458,0254713888,56480122300095,"materiel de construction",6,4673A,www.groupechavigny.fr,"17 rte St Aignan","FAVEROLLES SUR CHER",NULL,France,41400,"17 rte St Aignan","FAVEROLLES SUR CHER",NULL,France,41400,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",517,,non,0,NULL,,0
458,0,0,"C.M.D (Confort Menuiserie Delmas)",,0247932709,0247932707,49988959000018,"materiel de construction",3,4332A,www.caseo-maison.com,"2 all Jacqueline Auriol, ZA N2 Plaine Des Vaux",CHINON,NULL,France,37500,"2 all Jacqueline Auriol, ZA N2 Plaine Des Vaux",CHINON,NULL,France,37500,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",518,,non,0,NULL,,0
459,0,0,"C.M.D.E. Cardot",,0324264280,0324264185,,"CONSTRUCTIONS METALLIQUES",0,2511Z,www.cmdcardot.fr,RN,DOUZY,NULL,France,08140,RN,DOUZY,NULL,France,08140,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",519,,non,0,NULL,,0
460,0,0,"C.M.F. Structures",,0471230070,0164014624,49132640100016,"CONSTRUCTIONS METALLIQUES",50,2511Z,www.cmf-stuctures.com,"zone artisanale de la Prade",MASSIAC,NULL,France,15500,"zone artisanale de la Prade",MASSIAC,NULL,France,15500,1,1,,2,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",520,,non,0,NULL,,0
461,0,0,"À TRAITER",,0243350070,0243358379,57645064700010,"CONSTRUCTIONS METALLIQUES",20,2511Z,www.cmg72.com,"67 av Coursimault","SAINT CALAIS",NULL,France,72120,"67 av Coursimault","SAINT CALAIS",NULL,France,72120,1,1,,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",521,,non,0,NULL,,0
462,0,0,"À TRAITER",,0324221793,,31841282200021,"CONSTRUCTIONS METALLIQUES",10,2511Z,,,BLAGNY,NULL,France,08110,,BLAGNY,NULL,France,08110,1,1,0324222720,0,1,"2021-11-29 19:36:00","2021-11-29 19:36:00",522,,non,0,NULL,,0
